车牌号,num_events,total_repeat_count,total_low_speed_count,first_start,last_end,total_duration_min,mean_duration_min,low_event_count,mean_speed_kmh,median_speed_kmh
AF9HBB8K,29,117,106,2024-05-01 16:42:55.305,2024-05-03 18:25:50.503,1673.4152000000001,57.70397241379311,54,3.7267779790205933,1.859930238599934
AF9HBCC,1,3,1,2024-05-01 15:06:59.228,2024-05-01 16:18:30.831,71.52671666666667,71.52671666666667,13,5.532663795730311,1.6001877553632962
AF9HBDCK,1,3,2,2024-05-03 16:13:48.899,2024-05-03 17:40:57.141,87.13736666666667,87.13736666666667,9,3.2982893789021577,0.9415939721246336
AF9HBDDK,16,55,63,2024-05-01 22:32:06.663,2024-05-05 20:28:48.873,905.0090833333334,56.563067708333335,49,4.7865918978926185,3.208012903340789
AF9HC5F,1,3,1,2024-05-02 12:04:32.117,2024-05-02 13:15:33.167,71.0175,71.0175,1,0.7995714297136733,0.7995714297136733
AF9HC7BK,1,3,1,2024-05-05 15:28:06.119,2024-05-05 16:31:58.242,63.868716666666664,63.868716666666664,7,2.566879607731676,0.905396616532844
AF9HCBBK,2,7,4,2024-05-02 18:34:58.179,2024-05-02 19:09:00.677,67.98955000000001,33.994775000000004,5,2.3290547469334344,1.116842166003697
AF9HCD7K,9,32,37,2024-05-03 16:03:47.763,2024-05-05 16:18:21.489,599.0055166666666,66.55616851851852,14,6.483268019812756,7.236124798758974
AF9HD57K,1,3,2,2024-05-05 12:02:13.343,2024-05-05 12:34:17.525,32.0697,32.0697,15,5.842408819932399,3.613529052773585
AF9HDBCK,2,6,8,2024-05-03 20:40:18.000,2024-05-05 15:49:16.000,92.88333333333333,46.44166666666666,7,8.659304826375168,11.940694550399682
AF9I5C8K,4,13,24,2024-05-02 20:23:42.655,2024-05-02 23:20:37.014,254.37255000000002,63.593137500000005,9,5.093905635851727,2.792602705721733
AF9I751,1,3,3,2024-05-01 19:12:43.900,2024-05-01 20:10:06.104,57.370066666666666,57.370066666666666,3,10.137256922320107,12.297097884899165
AF9I7C3,2,7,2,2024-05-01 17:38:38.501,2024-05-01 18:47:38.567,137.93231666666665,68.96615833333333,1,0.255873978085531,0.255873978085531
AF9I9BEK,6,20,28,2024-05-02 00:49:57.686,2024-05-03 15:38:26.832,401.2076833333333,66.86794722222221,19,4.691413217913846,4.041129720264021
AF9I9CCK,2,7,5,2024-05-03 15:33:10.429,2024-05-03 16:44:38.587,121.82613333333333,60.913066666666666,5,2.2967410062701155,1.3132254202503737
AF9I9E6K,25,100,93,2024-05-01 10:47:33.724,2024-05-04 13:28:16.839,1711.7698833333334,68.47079533333334,87,4.0382758459179176,1.7182261796577292
AF9IB8BK,6,24,11,2024-05-02 18:14:47.000,2024-05-03 23:57:19.438,259.44488333333334,43.24081388888889,21,3.574289665516124,1.9083402952414477
AF9IBC0,2,7,7,2024-05-03 10:18:31.999,2024-05-03 11:40:53.991,123.94185,61.970925,22,3.983754760300596,0.9223905730199402
AF9IBCL,2,7,6,2024-05-03 14:05:48.943,2024-05-03 14:54:22.049,97.0948,48.5474,10,1.793554208577482,0.8274950095037085
AF9IBE8K,5,17,18,2024-05-02 11:04:34.562,2024-05-02 18:13:58.223,315.10946666666666,63.02189333333333,14,3.1057876722747193,2.040413544223946
AF9IC8CK,1,3,4,2024-05-05 17:13:07.104,2024-05-05 17:43:13.869,30.112750000000002,30.112750000000002,18,8.006298336611486,7.508071744434085
AF9ICC8K,46,163,196,2024-05-01 07:38:44.467,2024-05-05 20:57:44.132,2953.5848,64.2083652173913,92,4.6920430378730655,3.034052811626699
AF9ID53,1,3,3,2024-05-02 14:30:25.941,2024-05-02 15:43:19.671,72.8955,72.8955,19,3.5301006537525934,1.84002796842512
AF9ID57,1,3,2,2024-05-03 08:34:57.188,2024-05-03 09:09:05.344,34.135933333333334,34.135933333333334,4,2.4670862217498217,0.3020163772177381
AF9IDE8K,9,31,39,2024-05-02 00:22:30.000,2024-05-04 18:50:25.000,521.8199,57.97998888888888,28,4.438222352731516,3.1458635451859274
AF9IDECK,5,18,23,2024-05-03 19:15:17.000,2024-05-04 21:22:35.479,361.72558333333336,72.34511666666667,11,5.753448419890228,6.217788401752034
AF9J45FK,7,21,32,2024-05-02 17:48:36.139,2024-05-04 14:29:42.990,476.57433333333336,68.08204761904763,35,4.12368693657724,2.512057877813505
AF9J47EK,7,25,34,2024-05-03 07:07:39.000,2024-05-05 14:32:17.796,441.2837833333333,63.04054047619047,11,7.301715654669602,8.723127919824762
AF9J4ADK,2,6,8,2024-05-01 17:18:19.660,2024-05-04 15:33:53.000,129.18045,64.590225,11,4.746138021970157,2.730851798190052
AF9J4C3,1,3,2,2024-05-04 18:10:58.631,2024-05-04 18:51:08.419,40.163133333333334,40.163133333333334,9,2.342977879562828,0.2069273291912613
AF9J4CFK,1,3,3,2024-05-01 22:12:04.070,2024-05-01 22:59:31.492,47.457033333333335,47.457033333333335,3,2.903257157025804,2.904410993518323
AF9J567K,33,131,147,2024-05-01 23:13:51.810,2024-05-05 18:20:04.911,2255.8564,68.35928484848485,64,4.3981483119498055,2.3060777833469945
AF9J56FK,1,3,3,2024-05-04 13:02:21.000,2024-05-04 14:18:34.000,76.21666666666667,76.21666666666667,13,3.845649230948905,0.5652414208913229
AF9J589K,1,3,2,2024-05-03 13:05:19.401,2024-05-03 13:54:27.622,49.13701666666667,49.13701666666667,2,7.527987353964442,7.527987353964442
AF9J58BK,3,9,9,2024-05-03 15:38:46.684,2024-05-03 17:11:38.994,245.67815,81.89271666666666,10,2.3763136808012404,1.294187632472377
AF9J5BV,3,12,3,2024-05-05 17:27:30.088,2024-05-05 18:47:38.725,239.25966666666665,79.75322222222222,1,14.740686752217243,14.740686752217243
AF9J5DBK,2,7,2,2024-05-04 11:30:27.900,2024-05-04 12:46:23.250,145.99325,72.996625,1,0.9930048326235188,0.9930048326235188
AF9J5EBK,1,3,3,2024-05-03 11:05:27.086,2024-05-03 12:12:54.220,67.45223333333334,67.45223333333334,3,7.224767350429599,7.255548479156421
AF9J674,1,3,1,2024-05-01 00:41:58.963,2024-05-01 01:27:17.831,45.31446666666667,45.31446666666667,2,0.1520395986843507,0.1520395986843507
AF9J6CCK,33,134,108,2024-05-01 22:10:33.143,2024-05-05 16:12:46.000,1973.9907666666666,59.81790202020202,66,3.789942724536739,2.2020474945024278
AF9J78DK,9,32,19,2024-05-01 10:06:27.448,2024-05-02 18:26:28.984,589.09865,65.45540555555556,17,3.8918057650756546,1.0970305212174845
AF9J7CCK,7,23,52,2024-05-05 07:30:40.000,2024-05-05 23:48:13.000,507.1166666666667,72.4452380952381,31,5.869153960276283,4.505462873734403
AF9J7EZ,29,109,141,2024-05-01 14:42:02.000,2024-05-06 00:06:53.263,1890.98445,65.20636034482759,71,5.103915038408544,4.118993135011442
AF9J95FK,2,7,6,2024-05-03 10:42:16.426,2024-05-03 11:43:04.912,96.96943333333333,48.484716666666664,4,5.436718188906408,3.605216678140301
AF9JA56K,2,7,6,2024-05-05 10:44:37.375,2024-05-05 11:59:08.564,147.92348333333334,73.96174166666667,4,8.539459057930625,10.515212088923635
AF9JA5FK,2,6,14,2024-05-05 11:18:51.000,2024-05-05 12:42:16.219,161.12109999999998,80.56054999999999,9,6.402383244078005,6.943935436831405
AF9JAB7K,21,75,115,2024-05-01 06:45:53.688,2024-05-05 19:01:29.397,1305.9017333333334,62.18579682539683,58,4.000472086773353,2.6804003158933503
AF9JAC6K,3,9,16,2024-05-03 15:45:47.112,2024-05-03 19:46:41.727,167.59025,55.863416666666666,16,6.26775362394755,7.15279973681052
AF9JB7DK,2,6,4,2024-05-05 15:31:43.000,2024-05-05 17:18:53.222,116.2328,58.1164,19,5.277436074286244,3.1690140845070425
AF9JB8EK,4,16,9,2024-05-01 15:16:02.618,2024-05-03 18:03:12.331,222.65031666666667,55.66257916666667,6,4.378747706121398,3.8069720098094906
AF9JBCFK,22,85,86,2024-05-01 07:51:28.697,2024-05-04 19:40:09.347,1112.4065166666667,50.563932575757576,70,3.2336349613132027,1.514449171725353
AF9JC5BK,21,89,87,2024-05-01 00:14:45.103,2024-05-04 21:06:13.583,1415.0805166666667,67.38478650793651,43,4.249950138685111,3.313727114572115
AF9JC66,1,3,1,2024-05-05 13:47:57.778,2024-05-05 14:21:58.937,34.01931666666667,34.01931666666667,1,0.3065668144489027,0.3065668144489027
AF9JC6FK,1,3,2,2024-05-02 17:25:18.344,2024-05-02 18:20:18.825,55.00801666666667,55.00801666666667,5,4.006810591205352,0.0481704256815165
AF9JDBEK,2,7,2,2024-05-05 10:06:46.207,2024-05-05 11:10:52.611,128.10863333333333,64.05431666666667,1,0.9058244512213532,0.9058244512213532
AF9K5EDK,1,3,2,2024-05-02 19:01:16.038,2024-05-02 19:41:15.093,39.984249999999996,39.984249999999996,2,1.6772324070581122,1.6772324070581122
AF9K7B0,2,6,6,2024-05-03 07:25:10.000,2024-05-03 08:47:49.000,152.86481666666668,76.43240833333334,5,2.617951894520035,3.5760902605181752
AF9K7BBK,2,6,7,2024-05-03 13:01:10.155,2024-05-04 17:10:49.000,145.43298333333334,72.71649166666667,7,1.3764120495525554,0.6492677342071034
AF9K7DEK,1,3,3,2024-05-02 19:55:13.293,2024-05-02 20:49:26.420,54.218783333333334,54.218783333333334,3,5.414181906937827,4.514095262457023
AF9K96EK,3,10,13,2024-05-03 12:14:44.816,2024-05-04 17:30:34.646,171.29163333333335,57.097211111111115,12,5.103785579293606,5.446325530155781
AF9K979K,2,6,6,2024-05-01 02:27:09.221,2024-05-03 00:26:40.578,92.25093333333334,46.12546666666667,10,3.5611259547211986,0.20071415699023326
AF9K9B7K,19,76,79,2024-05-04 17:32:37.984,2024-05-05 22:39:30.122,1393.3641666666667,73.33495614035088,28,4.562970905958093,3.8368678652102233
AF9K9BCK,14,58,38,2024-05-01 09:44:55.570,2024-05-03 22:29:46.000,949.9407333333334,67.85290952380953,23,4.2798417555653865,2.105039112796182
AF9K9BP,1,3,7,2024-05-01 19:42:19.659,2024-05-01 20:39:47.057,57.456633333333336,57.456633333333336,20,4.64276669649095,3.390946387967093
AF9K9CAK,2,7,2,2024-05-04 14:24:20.152,2024-05-04 14:57:58.314,67.17261666666667,33.586308333333335,2,12.412147905268787,12.412147905268787
AF9K9D7K,91,375,402,2024-05-01 07:23:47.941,2024-05-05 20:22:54.000,6200.6708,68.13923956043956,118,4.5546862116089795,2.3948828207695687
AF9KA8EK,4,13,12,2024-05-03 18:23:43.000,2024-05-04 17:51:50.530,198.11508333333333,49.52877083333333,22,5.416874582342079,4.654194134873224
AF9KADFK,1,3,1,2024-05-04 14:48:12.658,2024-05-04 15:50:21.868,62.1535,62.1535,2,2.925023615829422,2.925023615829422
AF9KB56,1,3,1,2024-05-01 16:56:26.938,2024-05-01 18:14:08.855,77.69861666666667,77.69861666666667,1,0.1933167188353312,0.1933167188353312
AF9KC84,1,3,2,2024-05-02 07:27:35.000,2024-05-02 08:48:54.000,81.31666666666666,81.31666666666666,3,3.881773252430064,2.7986510501938064
AF9KDCZ,1,3,4,2024-05-04 08:45:07.489,2024-05-04 09:55:01.243,69.8959,69.8959,4,11.959011325123576,11.878158100507587
AF9KDD2,1,3,1,2024-05-05 12:19:02.000,2024-05-05 13:20:17.000,61.25,61.25,4,3.1875993988436915,0.02751858982165385
AF9KDEC,1,3,1,2024-05-02 16:02:40.661,2024-05-02 16:36:37.329,33.94446666666666,33.94446666666666,2,0.2344811010986094,0.2344811010986094
AF9M487K,1,3,1,2024-05-03 17:29:09.246,2024-05-03 18:29:37.202,60.46593333333333,60.46593333333333,27,3.478351062197254,0.999547982190276
AF9M559K,42,171,183,2024-05-01 10:04:26.351,2024-05-04 23:34:35.304,2819.3367166666667,67.12706468253968,62,4.4242000294086585,3.8514692119594853
AF9M5DDK,1,3,2,2024-05-04 15:06:01.402,2024-05-04 16:20:39.820,74.6403,74.6403,3,0.2597511196403554,0.0533160036574778
AF9M6CBK,20,77,82,2024-05-01 00:26:41.698,2024-05-04 00:41:28.386,1223.8690166666668,61.19345083333334,28,4.125877680661561,2.4357905869407483
AF9M7AF,1,3,2,2024-05-04 23:24:35.433,2024-05-05 00:14:55.494,50.33435,50.33435,12,6.050898792724314,4.128133305677523
AF9M9B3,1,3,2,2024-05-01 20:18:24.025,2024-05-01 21:40:50.399,82.43956666666666,82.43956666666666,21,4.912788119923456,2.4650915644566664
AF9M9BBK,1,3,1,2024-05-04 08:13:28.930,2024-05-04 08:46:31.190,33.03766666666667,33.03766666666667,5,5.527919085466665,4.525444310636554
AF9M9C6K,10,38,38,2024-05-02 08:53:20.426,2024-05-05 21:37:51.894,678.0618666666667,67.80618666666666,23,5.057915512963899,4.287633512143531
AF9MAA0,2,7,2,2024-05-04 20:58:11.963,2024-05-04 21:56:22.076,107.07281666666665,53.53640833333333,16,4.876197974237428,3.473538294212341
AF9MAA6K,3,10,13,2024-05-05 10:53:56.000,2024-05-05 12:18:33.000,196.8858833333333,65.62862777777777,5,7.2129827194065115,7.151825304747223
AF9MACDK,1,3,2,2024-05-05 16:47:07.881,2024-05-05 17:35:16.456,48.142916666666665,48.142916666666665,5,5.069798577800216,0.1489773943357139
AF9MB51,1,3,3,2024-05-01 15:32:05.779,2024-05-01 16:28:51.726,56.76578333333334,56.76578333333334,14,2.1480358072230272,0.1434907203635326
AF9MB5BK,43,182,183,2024-05-01 05:59:13.450,2024-05-05 13:35:20.635,2804.6833666666666,65.2251945736434,85,5.16585617075918,2.861098439270801
AF9MB5FK,3,12,6,2024-05-02 20:36:45.832,2024-05-02 21:41:43.266,187.16708333333332,62.38902777777778,12,4.405965968764514,1.8673816054319634
AF9MB8EK,2,6,4,2024-05-01 13:28:19.351,2024-05-02 13:35:18.369,96.70971666666668,48.35485833333334,17,1.496636454895404,0.237240982272563
AF9MD76K,1,3,1,2024-05-02 07:23:34.533,2024-05-02 08:48:50.763,85.2705,85.2705,12,4.949014205039956,0.1852154858119415
AF9MD7G,1,3,1,2024-05-01 16:00:57.406,2024-05-01 16:35:40.810,34.7234,34.7234,5,1.7387450613723583,0.2068233077458431
AF9MD87K,3,10,7,2024-05-01 08:34:02.360,2024-05-03 17:59:38.301,159.50661666666667,53.16887222222223,19,2.9663422906283574,0.2380722811252724
AF9MD8FK,3,10,12,2024-05-02 19:56:59.695,2024-05-02 21:01:10.051,134.27673333333334,44.75891111111111,6,7.271657037219207,6.883460401768997
AF9MDADK,9,33,29,2024-05-02 07:07:49.506,2024-05-05 21:58:01.207,535.23085,59.47009444444445,78,4.206922371388055,2.4506642556506657
AF9MDE4,2,7,4,2024-05-03 15:37:56.817,2024-05-03 16:37:35.316,118.33741666666667,59.168708333333335,3,4.53401861469824,3.149038755919756
AF9N45EK,2,6,5,2024-05-04 13:46:30.702,2024-05-04 19:08:17.000,99.20859999999999,49.604299999999995,6,2.9876731402510814,1.9681147057776065
AF9N48CK,16,64,81,2024-05-01 18:01:58.632,2024-05-01 22:59:47.153,1020.8911333333333,63.80569583333333,23,4.827501532472217,4.390982872727362
AF9N55FK,1,3,2,2024-05-01 06:00:38.483,2024-05-01 06:56:29.179,55.84493333333333,55.84493333333333,3,3.107795521548819,1.7119509392904153
AF9N55Q,2,7,4,2024-05-05 14:08:25.936,2024-05-05 15:37:16.456,163.21908333333334,81.60954166666667,3,2.1242443731547715,0.916746202888158
AF9N586K,1,3,4,2024-05-03 18:04:14.140,2024-05-03 18:57:24.644,53.175066666666666,53.175066666666666,4,8.26156500457604,7.7112980819034895
AF9N5A8K,8,35,34,2024-05-03 11:37:54.428,2024-05-03 15:31:29.948,550.3048,68.7881,16,3.6899508200945506,3.1072805898987257
AF9N5AFK,2,7,6,2024-05-05 11:44:42.573,2024-05-05 12:32:03.085,90.37571666666668,45.18785833333334,3,4.699734125718536,3.7563231439589977
AF9N5D7K,4,18,20,2024-05-01 19:40:47.963,2024-05-01 20:32:04.203,190.5859,47.646475,27,4.451879746811216,2.6174241928518147
AF9N769K,2,6,6,2024-05-02 18:55:02.866,2024-05-02 19:53:35.635,101.15748333333332,50.57874166666666,3,11.413996043979019,13.966913932772588
AF9N783,3,12,9,2024-05-02 19:02:47.051,2024-05-02 19:58:21.506,166.59626666666668,55.53208888888889,23,4.6094553732043115,1.5527789567395784
AF9N78BK,1,3,4,2024-05-04 07:07:13.669,2024-05-04 08:35:44.578,88.51514999999999,88.51514999999999,19,4.2401627388450525,0.6597067603450266
AF9N97FK,4,15,7,2024-05-04 13:48:28.289,2024-05-04 18:30:13.623,198.2348333333333,49.55870833333333,12,3.342751882066656,1.5116785712577228
AF9N9BBK,2,7,8,2024-05-02 11:37:34.277,2024-05-02 13:07:23.358,176.28875,88.144375,11,4.2891843920912125,2.7821613993653576
AF9NA5CK,1,3,1,2024-05-02 12:39:35.028,2024-05-02 13:15:55.230,36.3367,36.3367,11,2.824372615117358,0.6305585487624938
AF9NB7CK,61,238,212,2024-05-01 06:24:58.644,2024-05-05 19:05:59.906,3942.3514,64.62871147540983,137,4.105301468018317,2.519519275722192
AF9NB7Z,2,6,7,2024-05-05 21:59:19.111,2024-05-05 23:54:26.845,159.75513333333333,79.87756666666667,17,2.042428098114932,0.2364925008884892
AF9NC84,1,3,3,2024-05-01 08:37:53.000,2024-05-01 09:31:35.000,53.7,53.7,10,2.93504734654182,0.36463817039682933
AF9NCBZ,1,3,2,2024-05-02 08:31:28.317,2024-05-02 09:28:31.458,57.052350000000004,57.052350000000004,9,0.7405018290337729,0.0866284426684544
AF9NCCDK,2,7,8,2024-05-05 08:37:10.476,2024-05-05 09:24:57.447,95.51205,47.756025,19,2.701742456201758,0.3542075727217664
AF9ND8CK,5,18,17,2024-05-04 10:54:54.000,2024-05-05 17:08:51.622,355.87393333333335,71.17478666666668,16,3.620878666446914,1.7644509103427852
AF9NDE9K,4,13,9,2024-05-02 07:34:35.716,2024-05-05 15:45:12.988,298.30085,74.5752125,17,3.964699740494453,0.1300634608528492
AF9O469K,10,43,58,2024-05-04 22:16:21.103,2024-05-05 15:26:14.581,669.4152666666666,66.94152666666666,15,6.275703258905102,5.818219430913493
AF9O4BF,1,3,1,2024-05-04 07:26:08.554,2024-05-04 08:29:57.189,63.810583333333334,63.810583333333334,11,2.772748966675728,0.0732808764392822
AF9O5B1,1,3,5,2024-05-04 17:47:52.000,2024-05-04 19:16:07.000,88.25,88.25,29,5.675523841441561,5.490064508257972
AF9O5BFK,29,150,77,2024-05-02 06:15:11.000,2024-05-04 13:05:15.853,1972.8649,68.02982413793103,49,4.849135297859066,2.5685444629316225
AF9O5DDK,1,3,4,2024-05-04 13:23:06.000,2024-05-04 14:34:46.000,71.66666666666667,71.66666666666667,6,9.879279321548792,9.027006152543855
AF9O5EDK,2,6,5,2024-05-03 11:54:42.869,2024-05-04 18:45:25.101,116.8635,58.43175,11,5.117987048040114,4.312534140895282
AF9O774,1,3,3,2024-05-03 16:33:24.908,2024-05-03 17:35:19.973,61.91775,61.91775,6,6.079341412635915,6.814542519252209
AF9O77F,1,3,2,2024-05-04 15:50:42.807,2024-05-04 16:54:34.970,63.86938333333333,63.86938333333333,11,6.370353685163651,8.746058200158402
AF9O9A9K,10,37,29,2024-05-02 20:38:02.923,2024-05-04 21:14:16.644,690.8224166666666,69.08224166666666,13,5.267787145459213,4.355147784681494
AF9OB60,1,3,2,2024-05-03 05:54:01.535,2024-05-03 06:34:19.061,40.2921,40.2921,10,5.85444401623042,7.16746102169277
AF9OBCBK,27,100,94,2024-05-01 09:33:45.488,2024-05-02 12:21:40.484,1526.9922333333334,56.55526790123457,35,3.7329336300083633,2.743618039593457
AF9OBE8K,2,6,2,2024-05-04 22:06:18.814,2024-05-05 16:19:56.874,76.69273333333334,38.34636666666667,5,2.093717775317797,0.1363795886427927
AF9OC5D,1,3,4,2024-05-04 15:33:34.000,2024-05-04 16:38:04.000,64.5,64.5,19,6.257252297424952,8.456421242530162
AF9OC87K,4,13,13,2024-05-01 08:40:31.155,2024-05-01 10:39:23.849,253.82631666666668,63.45657916666667,15,4.935947941837943,3.113588912855836
AF9OD6FK,4,13,6,2024-05-01 18:29:08.205,2024-05-01 22:46:25.599,287.3071,71.826775,29,4.700683064171846,1.7456813782348446
AF9ODE6K,2,6,8,2024-05-04 14:18:51.380,2024-05-04 15:16:43.000,107.90206666666666,53.95103333333333,15,5.0293532402918375,3.2836109504776743
AF9P47EK,1,3,2,2024-05-02 11:26:10.769,2024-05-02 12:13:43.770,47.55001666666667,47.55001666666667,11,4.424847782513189,3.934753050526601
AF9P5ACK,1,3,1,2024-05-01 19:39:10.974,2024-05-01 20:12:18.804,33.1305,33.1305,3,2.979858186290181,2.634907251264756
AF9P6C9K,4,14,6,2024-05-04 18:54:27.315,2024-05-04 21:07:27.176,145.4358,36.35895,7,4.436191999203013,3.8259206121472977
AF9P6EBK,2,7,4,2024-05-02 11:29:59.943,2024-05-02 12:06:21.947,72.67121666666665,36.335608333333326,3,1.5634334286884213,1.4485009624484173
AF9P6EC,1,3,3,2024-05-03 18:40:25.240,2024-05-03 19:32:39.307,52.23445,52.23445,4,5.210470753386575,6.0992858405944785
AF9P8CAK,2,7,4,2024-05-05 18:43:22.134,2024-05-05 19:34:47.923,100.90466666666666,50.45233333333333,4,0.9030691312065326,0.7967076797977355
AF9P9BT,1,3,2,2024-05-01 17:34:47.828,2024-05-01 18:30:22.621,55.579883333333335,55.579883333333335,4,3.0437166100073445,0.39608976004855234
AF9PB56K,1,3,4,2024-05-05 20:06:52.697,2024-05-05 21:10:20.804,63.46845,63.46845,5,3.767161907554167,3.7037037037037033
AF9PB5T,1,3,2,2024-05-04 19:03:20.906,2024-05-04 19:37:46.991,34.43475,34.43475,4,2.0406398137720707,0.13639985595596962
AF9PB6T,1,3,2,2024-05-02 13:08:32.749,2024-05-02 13:44:40.165,36.1236,36.1236,6,2.50516756779135,0.174114003552772
AF9PBDCK,1,3,6,2024-05-02 19:00:38.658,2024-05-02 20:12:42.016,72.05596666666666,72.05596666666666,6,6.992585517481101,5.21551520509451
AF9PBEDK,9,31,43,2024-05-01 16:57:12.563,2024-05-04 19:03:26.000,575.0831666666667,63.89812962962963,23,3.2871312441822313,1.7641731712384887
AF9PBEF,1,3,2,2024-05-02 18:04:40.544,2024-05-02 19:26:31.629,81.85141666666667,81.85141666666667,3,0.7744351661646803,0.0517502435495837
AF9PC74,2,7,6,2024-05-02 11:01:15.152,2024-05-02 11:44:20.486,86.04431666666666,43.02215833333333,24,1.7736572927342331,0.19189068750546726
AF9PCB7,1,3,1,2024-05-03 10:22:40.446,2024-05-03 11:07:42.617,45.036183333333334,45.036183333333334,3,5.5671639997580264,3.857636083470672
AF9PCDV,2,6,3,2024-05-01 12:26:29.507,2024-05-01 16:20:54.031,73.50315,36.751575,8,1.5679825010192412,0.3484509024720114
AF9PD61,2,7,2,2024-05-01 17:18:05.085,2024-05-01 18:25:47.366,134.43205,67.216025,6,1.7015500065784772,0.0982970460542962
AF9PD62,2,7,4,2024-05-02 15:50:45.717,2024-05-02 17:05:44.565,149.41778333333332,74.70889166666666,5,6.034987475908773,6.015962353444472
AF9Q4A8K,17,64,65,2024-05-01 12:16:57.266,2024-05-05 11:33:16.000,1099.4678333333334,64.67457843137255,56,4.104947283899651,3.092067656990088
AF9Q5D6,1,3,1,2024-05-02 10:19:26.637,2024-05-02 11:23:43.229,64.27653333333333,64.27653333333333,1,0.0192318606799565,0.0192318606799565
AF9Q76Q,1,3,4,2024-05-03 12:06:44.940,2024-05-03 13:23:41.574,76.9439,76.9439,5,5.902119177351229,1.818650258399891
AF9Q78G,1,3,3,2024-05-05 08:41:29.000,2024-05-05 09:46:47.000,65.3,65.3,20,5.821259358593659,5.165372459247776
AF9Q95BK,1,3,1,2024-05-03 14:31:26.896,2024-05-03 15:18:36.392,47.15826666666667,47.15826666666667,4,2.913670221432941,2.2228562405432
AF9Q9B0,1,3,3,2024-05-04 14:45:26.087,2024-05-04 15:43:23.169,57.951366666666665,57.951366666666665,9,4.879402800629917,2.616571912844897
AF9Q9BCK,1,3,3,2024-05-02 18:13:40.249,2024-05-02 19:15:35.192,61.91571666666667,61.91571666666667,3,8.754293333963616,10.79084935974294
AF9QA5DK,14,49,46,2024-05-01 14:47:43.809,2024-05-03 19:05:33.442,815.9262666666667,58.28044761904762,25,4.795774336335054,5.411287946656726
AF9QACAK,7,23,30,2024-05-01 07:51:42.664,2024-05-03 16:21:54.732,538.1702833333334,76.88146904761905,23,3.608185322423986,2.918808477517066
AF9QB8T,1,3,2,2024-05-04 18:05:18.169,2024-05-04 18:58:49.283,53.518566666666665,53.518566666666665,4,4.350370747923936,1.2653979302155622
AF9QBET,1,3,3,2024-05-01 17:41:25.261,2024-05-01 18:11:31.036,30.09625,30.09625,8,5.089872562077941,3.6956556269183816
AF9QCBDK,6,24,14,2024-05-01 08:26:38.837,2024-05-04 10:17:27.735,418.4406333333333,69.74010555555556,8,2.519033690184867,1.5336795423684135
AF9QDDBK,11,39,48,2024-05-02 20:58:22.688,2024-05-05 22:55:45.556,735.9389333333334,66.9035393939394,76,3.6844161938766335,1.7020886852060124
AF9S453,2,6,2,2024-05-01 21:07:15.269,2024-05-05 20:30:51.735,71.97668333333334,35.98834166666667,10,3.484659263078362,0.880203197715132
AF9S48T,1,3,2,2024-05-04 18:55:31.788,2024-05-04 20:05:44.543,70.21258333333334,70.21258333333334,13,5.117050629001728,3.932560949232823
AF9S6B6K,1,3,3,2024-05-03 17:56:48.000,2024-05-03 18:37:14.000,40.43333333333333,40.43333333333333,16,2.1915442946052655,0.5546039061832733
AF9S6BFK,1,3,2,2024-05-04 19:47:57.392,2024-05-04 20:22:03.224,34.0972,34.0972,24,2.492508797487854,0.9930354560371794
AF9S7AFK,1,3,3,2024-05-03 20:58:43.549,2024-05-03 22:07:15.248,68.52831666666665,68.52831666666665,3,0.9043088195581991,0.8165316818828858
AF9S7CFK,3,10,9,2024-05-03 09:09:37.537,2024-05-03 10:31:34.779,232.95805000000001,77.65268333333334,9,8.117419548841179,7.132780674919558
AF9SB5T,1,3,3,2024-05-04 11:35:21.981,2024-05-04 12:48:06.720,72.74565,72.74565,7,3.891747559790296,0.6855079804554058
AF9SB6V,2,7,2,2024-05-02 15:13:31.670,2024-05-02 16:27:19.955,146.38871666666665,73.19435833333333,4,0.09861846455282906,0.025386327471245848
AF9SB8X,1,3,2,2024-05-03 11:49:47.379,2024-05-03 12:49:09.615,59.370599999999996,59.370599999999996,2,6.408677359656598,6.408677359656598
AF9SC6EK,3,12,10,2024-05-01 18:35:39.530,2024-05-01 19:22:02.794,128.02946666666668,42.67648888888889,4,8.148015743653518,10.065860515239113
AF9SCDQ,1,3,4,2024-05-01 21:22:34.879,2024-05-01 22:13:36.268,51.02315,51.02315,7,4.882815352790181,2.8172100230072155
AF9SCE6,1,3,2,2024-05-04 08:00:51.884,2024-05-04 08:35:06.513,34.24381666666667,34.24381666666667,8,7.329164014430287,8.537169922867129
AF9SDCX,1,3,1,2024-05-02 18:08:45.013,2024-05-02 19:32:59.807,84.24656666666667,84.24656666666667,3,0.1693027566137535,0.1084522110152259
AF9T4D8,20,76,108,2024-05-01 21:31:11.417,2024-05-05 16:06:50.722,1386.6053666666667,69.33026833333334,47,4.318170603242386,2.211932639278025
AF9T5B1,2,6,6,2024-05-04 15:49:57.591,2024-05-05 14:41:10.000,155.81810000000002,77.90905000000001,10,1.0768021041182985,0.4657465967544838
AF9T9EW,1,3,1,2024-05-01 11:46:59.023,2024-05-01 12:24:35.376,37.60588333333333,37.60588333333333,2,2.0682601889521246,2.0682601889521246
AF9TA87K,1,3,1,2024-05-01 09:30:01.874,2024-05-01 10:16:21.056,46.3197,46.3197,7,3.2306033245065264,0.2316992060311818
